/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_154.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_154.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_154.jpg,0,0,0,4.374215
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_231.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_231.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_231.jpg,0,0,0,4.338691
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_299.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_299.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_299.jpg,0,0,0,4.303327
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_371.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_371.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_371.jpg,0,0,0,4.276928
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_441.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_441.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_441.jpg,0,0,0,4.241978
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_510.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_510.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_510.jpg,0,0,0,4.215949
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_583.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_583.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_583.jpg,-0.002321639,0,0,4.181499
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_650.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_650.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_650.jpg,-0.002321639,0,0,4.155842
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_721.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_721.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_721.jpg,-0.0143352,0,0,4.121879
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_789.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_789.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_789.jpg,-0.03331368,0,0,4.096558
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_881.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_881.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_881.jpg,-0.05188679,0,0,4.05476
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_23_962.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_23_962.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_23_962.jpg,-0.06813826,0,0,4.02166
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_042.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_042.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_042.jpg,-0.07510319,0,0,3.988967
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_111.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_111.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_111.jpg,-0.08438973,0,0,3.964652
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_190.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_190.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_190.jpg,-0.1126548,0,0,3.932247
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_271.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_271.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_271.jpg,-0.1312279,0,0,3.900149
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_349.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_349.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_349.jpg,-0.1451577,0,0,3.868506
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_423.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_423.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_423.jpg,-0.1715065,0,0,3.83701
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_505.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_505.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_505.jpg,-0.1831147,0,0,3.805926
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_577.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_577.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_577.jpg,-0.1900796,0,0,3.783
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_653.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_653.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_653.jpg,-0.1900796,0,0,3.752966
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_720.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_720.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_720.jpg,-0.1900796,0,0,3.723306
/Users/ion-/Desktop/data_recovery/IMG/center_2017_07_13_15_15_24_791.jpg,/Users/ion-/Desktop/data_recovery/IMG/left_2017_07_13_15_15_24_791.jpg,/Users/ion-/Desktop/data_recovery/IMG/right_2017_07_13_15_15_24_791.jpg,-0.1900796,0,0,3.701262
